datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2021-02-04,2.1105,2.8745,1.9827,2.6665,43438171.57,1612483199999,106800221.05384100,232698,21271802.00000000,52139352.61424500,0
2021-02-05,2.668,3.0302,2.6545,2.879,20501508.34,1612569599999,58065290.47109700,152008,10069996.32000000,28554928.67776400,0
2021-02-06,2.879,2.9813,2.5333,2.6928,12746214.83,1612655999999,34942552.05387800,107737,6219634.68000000,17057679.19889800,0
2021-02-07,2.6925,3.15,2.469,3.082,22438890.1,1612742399999,62933605.45974500,161100,10938065.02000000,30719105.28707700,0
2021-02-08,3.082,6.2,3.061,5.7743,58737936.39,1612828799999,255748304.84657300,399898,29305984.58000000,128361530.73008200,0
2021-02-09,5.767,8.4448,4.8326,6.4663,66425086.13,1612915199999,403890657.33693000,499312,33972370.32000000,206835300.86406600,0
2021-02-10,6.464,7.0,5.7,6.0925,25227853.05,1613001599999,159816811.19589500,274281,12606046.72000000,79866768.44057100,0
2021-02-11,6.0918,6.5184,5.4198,5.4899,17811151.59,1613087999999,106435189.85358100,189928,9109298.82000000,54480916.62998000,0
2021-02-12,5.4955,6.1636,5.4,5.733,20251126.82,1613174399999,117731509.65702200,195682,9604651.84000000,55830328.81321100,0
2021-02-13,5.7303,5.9998,5.3893,5.5986,11026456.78,1613260799999,63015800.55593700,117752,5181748.61000000,29630812.23322000,0
2021-02-14,5.5952,6.1803,5.3282,5.6367,13331261.42,1613347199999,76466640.48411100,142804,6298306.74000000,36156654.27958400,0
2021-02-15,5.6375,6.1,4.96,5.4548,17564032.05,1613433599999,94436371.28027000,176174,8779910.52000000,47215846.06455400,0
2021-02-16,5.4535,6.75,5.2795,6.5204,24070491.98,1613519999999,148274943.32001200,235039,11821347.68000000,72842933.55754400,0
2021-02-17,6.5223,7.48,5.8103,7.2723,28283777.77,1613606399999,185500195.72829500,281469,13653975.07000000,89611690.85528400,0
2021-02-18,7.2793,7.5358,6.4,6.6966,14068865.49,1613692799999,97246818.29928100,179359,6824198.31000000,47179317.55283400,0
2021-02-19,6.6939,6.9,6.1556,6.3101,10846138.23,1613779199999,70137174.21799300,134395,4875608.34000000,31525817.78672200,0
2021-02-20,6.3101,6.7501,5.6832,5.9411,10080940.46,1613865599999,63269092.09997800,133972,4414992.90000000,27730769.13736800,0
2021-02-21,5.9463,6.3666,5.7989,6.1207,7781188.87,1613951999999,47266819.37380300,109723,3436182.08000000,20913882.37031700,0
2021-02-22,6.1206,8.47,5.9477,7.0715,38768546.54,1614038399999,280509923.82230500,364398,18285944.43000000,132573844.05198900,0
2021-02-23,7.0791,7.15,5.435,6.7359,28169294.44,1614124799999,179522942.56061800,231700,12426207.54000000,79246146.46519500,0
2021-02-24,6.727,7.6879,6.4006,6.6649,15613671.49,1614211199999,109870657.99096000,167518,7261584.31000000,51108894.47700200,0
2021-02-25,6.6649,7.2164,5.9402,5.9804,11918826.58,1614297599999,79284566.99015200,125677,5643101.64000000,37590052.54645100,0
2021-02-26,5.9888,6.4148,5.5662,5.8955,7976815.23,1614383999999,47512465.73433200,93211,3725060.50000000,22189000.99530700,0
2021-02-27,5.8881,6.3689,5.68,5.9,5581206.37,1614470399999,33478915.65875400,73134,2686114.66000000,16105633.90533300,0
2021-02-28,5.9083,6.0082,4.9765,5.3531,7021503.55,1614556799999,37716276.05031500,83615,3205083.09000000,17209629.01218600,0
2021-03-01,5.3511,6.7706,5.328,6.7453,10942390.12,1614643199999,66533822.30769900,100551,5282899.01000000,32164648.01132900,0
2021-03-02,6.7481,6.78,6.1947,6.4727,7433824.04,1614729599999,48127288.71492600,92198,3475011.41000000,22516065.67913900,0
2021-03-03,6.4679,8.2212,6.4201,7.2027,18032318.93,1614815999999,132975829.17944800,190337,9346936.51000000,68959324.76660300,0
2021-03-04,7.2013,8.1436,7.0672,7.4731,15773216.8,1614902399999,119295588.49852100,155471,7450980.79000000,56397067.14380100,0
2021-03-05,7.4731,8.7666,6.9798,8.4619,20141113.51,1614988799999,161368151.82882600,210266,9791837.18000000,78575523.90551900,0
2021-03-06,8.4508,9.0,8.1,8.2421,12651262.32,1615075199999,106956686.35711900,152269,5919135.36000000,50155299.51334700,0
2021-03-07,8.2529,8.3074,7.7,8.2405,6184494.24,1615161599999,49716109.35305800,100114,2957615.21000000,23790058.27966300,0
2021-03-08,8.2505,9.7795,8.0861,9.6833,12400879.49,1615247999999,109466609.58050000,174001,5848100.61000000,51701832.82287500,0
2021-03-09,9.6832,12.124,9.595,11.6362,21764327.77,1615334399999,239702061.35087700,291432,11501822.05000000,126702605.14905000,0
2021-03-10,11.6516,11.75,10.8719,11.1176,9925669.23,1615420799999,111638471.16454000,158847,4723417.16000000,53226785.30552600,0
2021-03-11,11.1187,11.3898,10.3888,10.8116,9729821.63,1615507199999,105023520.24037200,130451,5505085.53000000,59396131.45122400,0
2021-03-12,10.8184,14.3822,10.5743,14.1396,16467371.63,1615593599999,206656071.26927500,270871,8411738.45000000,105662383.93443400,0
2021-03-13,14.1415,14.9,12.66,14.5939,8280811.94,1615679999999,110727773.03804100,158898,3872957.58000000,51897585.41942800,0
